model,seed,window_id,gate_mean,gate_std,gate_min,gate_median,gate_max,corr_gate_uncertainty,corr_gate_action_entropy,corr_gate_reward,gate_weight,gate_bias
ppo_bayeslvr_gated,7,0,0.5523403882980347,0.00016116244660224766,0.5487878322601318,0.5523684024810791,0.5525220036506653,-0.061289306646750176,-0.9426406555873628,0.04645382007760321,-0.1349216252565384,0.19590425491333008
ppo_bayeslvr_gated,7,1,0.5503278970718384,0.0001528549037175253,0.5482839345932007,0.5503641366958618,0.5505547523498535,-0.08184726283155742,-0.9942980460160441,0.2962099871920045,-0.001009355648420751,0.20191462337970734
ppo_bayeslvr_gated,17,0,0.5645790696144104,0.00015431562496814877,0.5611773133277893,0.5646059513092041,0.564752995967865,-0.06128774029959763,0.11070501697713586,-0.03458213279922788,-0.12992826104164124,0.24606680870056152
ppo_bayeslvr_gated,17,1,0.5624556541442871,0.007666498888283968,0.4596700072288513,0.564265787601471,0.5737147331237793,-0.08188672093143282,-0.9982219231120953,0.2955609585279551,-0.05047233775258064,0.24712814390659332
ppo_bayeslvr_gated,29,0,0.5635113716125488,0.0001324841723544523,0.5604937076568604,0.5635322332382202,0.5636622309684753,-0.07378358576872354,0.09311658130233004,-0.028757191155419186,-0.11508262157440186,0.24327702820301056
ppo_bayeslvr_gated,29,1,0.5602126717567444,0.002889483468607068,0.5214753150939941,0.5608959197998047,0.5644803643226624,-0.08186945001027848,0.08906817148383885,-0.10828987859799317,-0.019081296399235725,0.2405024766921997
